 z     x     y     pID   elem_type  elem_sequence
  -3860.73368672338       2.829620384437421E-002  5.850004817066193E-003
        3455           1         141
  -4488.63076646202      -2.863362266963155E-002  8.658332125624717E-003
         627           1          86
  -5179.76926734530       2.837619409704615E-002 -5.690144808799584E-003
        3648           1         141
  -5899.21840222989      -2.828820112267678E-002  5.507524584244890E-003
        3703           1         141
  -6018.99146637732      -2.829343819685420E-002  7.158281997396388E-003
        3418           0         140
  -6099.05955080894       2.833632386030579E-002  5.790181913283082E-004
         310           1         141
  -6098.99655080894      -2.854538519271466E-002  5.390213649738916E-003
        3404           1         141
  -6207.26464424188      -2.849977865498255E-002  8.839422096258542E-003
        3585           1          86
  -6235.58883567180       2.855776179016950E-002 -9.869565331464148E-003
         517           1           6
  -6324.19533338926      -2.844173042576348E-002  8.846464623312601E-003
        3600           1          59
  -6460.72461825123       2.833715193482339E-002  1.347579035410017E-004
         444           1         161
  -6780.51245597772      -2.829641259034732E-002 -2.399776345561035E-003
         386           1         161
  -7659.79250972555      -2.834747338725845E-002  1.213101937907255E-003
         593           1         161
  -7699.69011444136      -2.828684593786491E-002  2.669155269968710E-003
        3265           0         160
  -8059.47480688366       2.840255423794057E-002  9.791006415592403E-004
        3244           1         161
  -8325.58081917946       2.831418424458994E-002  1.053728613423838E-002
        3100           1          86
  -8513.73592947295       2.875331501203417E-002  9.208097543681137E-003
         343           1           6
  -8577.08979318898      -2.836075484172912E-002  1.556422232438867E-003
        3407           1         141
  -8885.11503520076       2.840264071583750E-002  4.033915039088778E-003
        3304           1          86
  -9018.69132006289       2.846959793254241E-002  2.352958052563193E-003
         217           1         161
  -9258.47969835773      -2.845564297734675E-002  6.464363572542479E-004
         553           1         161
  -9378.44738750515       2.831681128906288E-002  1.380790550955527E-004
        3366           1         161
  -9578.18241108419      -2.828479813412507E-002 -1.640561159784906E-003
        3629           0         160
  -9736.14745494738      -2.838528678287134E-002 -5.951353543759736E-003
         551           1         141
  -9817.98453937903      -2.833861416196071E-002 -7.076291451871998E-004
         314           0         160
  -10072.5388883894       2.881443683968065E-002  8.964573260126582E-003
        3056           1           6
