 z     x     y     pID   elem_type  elem_sequence
   431.26081454502469       -2.1438879076492707E-004   2.0000100955206820E-002        1803           4         172
   431.26081454502469        2.1438879076492707E-004   2.0000100955206820E-002        2048           4         172
   870.91134141874704        2.3763188847559328E-004   2.0013504214596162E-002        1804           4         172
   870.91134141874704       -2.3763188847559328E-004   2.0013504214596162E-002        2049           4         172
   910.87957113454354        2.6603902678423149E-004   2.0008701847771652E-002        1800           4         172
   910.87957113454354       -2.6603902678423149E-004   2.0008701847771652E-002        2045           4         172
   1350.5300980099394       -3.5177286538871656E-005   2.0003591154454253E-002        1899           4         172
   1350.5300980099394        3.5177286539606867E-005   2.0003591154468241E-002        1948           4         172
   1750.2123951698734       -2.6532003435461132E-004   2.0009126085756054E-002        1805           4         172
   1750.2123951698734        2.6532003435461132E-004   2.0009126085756054E-002        2050           4         172
   2189.8629220452049       -1.6179786173551238E-004   2.0009766446121725E-002        1758           4         172
   2189.8629220452049        1.6179786173951653E-004   2.0009766446127418E-002        2101           4         172
   3069.1639757935582        1.6296618303755825E-005   2.0008513906251642E-002        1802           4         172
   3069.1639757935582       -1.6296618303755825E-005   2.0008513906251642E-002        2047           4         172
   3109.1322055093924       -1.2359895314591375E-004   2.0003362402821381E-002        1856           4         172
   3109.1322055093924        1.2359895314591375E-004   2.0003362402821381E-002        2003           4         172
   3548.7827323835691       -8.8663142743807715E-005   2.0013170216765668E-002        1850           4         172
   3548.7827323835691        8.8663142743807715E-005   2.0013170216765668E-002        1997           4         172
   3948.4650295419115       -2.9209062199261262E-005   2.0001553899440368E-002        1806           4         172
   3948.4650295419115        2.9209062199261262E-005   2.0001553899440368E-002        2051           4         172
