           1           1  0.396319922556163     
           1           2 -2.471419153651796E-014
           1           3 -9.672485839759834E-003
           1           4 -3.096947748104098E-015
           1           5 -7.483771140015503E-003
           1           6  5.418162056952176E-015
           1           7  5.721192179885953E-004
           1           8  7.033114702368092E-015
           1           9  5.254406452452920E-004
           1          10 -2.084376030264420E-015
           1          11 -7.022647292702346E-005
           1          12  1.651561216095744E-015
           1          13  1.333511402450767E-005
           1          14 -6.758661081264656E-015
           1          15 -3.156649548883532E-005
           2           1  1.077883331684689E-013
           2           2  8.738812702384360E-015
           2           3 -1.349259279416354E-013
           2           4  3.753946618214855E-015
           2           5 -3.484883277156180E-014
           2           6 -8.133433480026370E-015
           2           7  1.262483729095331E-014
           2           8  3.069129218434133E-015
           2           9  3.924009321651156E-015
           2          10  8.969873779388877E-015
           2          11  9.335717650447130E-015
           2          12  5.921877868107052E-015
           2          13 -3.601547098474556E-015
           2          14 -1.572059821218071E-015
           2          15 -2.817658928537795E-015
           3           1 -5.814296300657024E-002
           3           2  3.284705311589380E-014
           3           3  4.498799943502551E-003
           3           4 -1.221110916516665E-014
           3           5  4.050569311280221E-003
           3           6  4.137391531494789E-015
           3           7 -6.608036864458885E-004
           3           8  5.657822627762707E-015
           3           9 -2.372978505001012E-005
           3          10 -6.281237662848570E-015
           3          11 -1.396063897951326E-004
           3          12  1.077598097453137E-015
           3          13  9.794603148494010E-005
           3          14  1.588400937851772E-014
           3          15 -5.927927274407662E-005
           4           1  1.202235992915591E-013
           4           2  1.509174868705813E-014
           4           3  4.142971873254471E-014
           4           4 -2.708889490408599E-015
           4           5  4.245099596581326E-014
           4           6 -1.384016731514756E-014
           4           7  2.838611723019717E-015
           4           8 -4.931564075292422E-015
           4           9  2.006685851215631E-015
           4          10 -9.677049357738183E-015
           4          11  6.970285110564654E-015
           4          12 -1.915133621233608E-016
           4          13  1.660152789460917E-015
           4          14 -5.117275805466159E-015
           4          15  2.771303814851012E-015
           5           1  1.379428592896410E-002
           5           2 -4.036116901189994E-014
           5           3 -3.100728069872167E-003
           5           4 -2.977843949823596E-015
           5           5 -3.176085427193700E-004
           5           6  5.983049125519025E-015
           5           7 -1.411371990878336E-004
           5           8 -3.863743766638494E-015
           5           9  1.552730880631110E-004
           5          10 -3.517386567978596E-015
           5          11 -6.687560416317927E-005
           5          12 -6.909237670899268E-016
           5          13  7.668240042467144E-005
           5          14 -3.397556112393611E-015
           5          15 -6.457136252219865E-005
           6           1 -2.251089114062598E-014
           6           2 -1.271553174871347E-015
           6           3  8.727257303898287E-014
           6           4  5.218333522993941E-015
           6           5  4.812455787192798E-015
           6           6 -7.661741253026120E-015
           6           7  7.911629394689576E-015
           6           8  7.095479314196340E-015
           6           9  2.637119750288643E-014
           6          10  6.648419877995793E-015
           6          11 -4.270659817197638E-016
           6          12 -5.174193210642233E-015
           6          13  3.885947579807071E-015
           6          14  2.621866510251034E-015
           6          15  3.793030288099827E-015
           7           1 -2.672465905993426E-003
           7           2 -4.987331067475244E-014
           7           3  9.076751498069387E-004
           7           4  3.040990789820543E-014
           7           5 -1.116082080757773E-004
           7           6  3.734133768222867E-015
           7           7  7.446345076930706E-006
           7           8 -7.838192545622052E-016
           7           9  6.929166989401759E-005
           7          10 -5.933640176337074E-015
           7          11 -6.062860252306106E-005
           7          12 -4.803747201171318E-016
           7          13  2.688232201376790E-005
           7          14 -6.839564952782831E-015
           7          15 -1.934140740455781E-005
           8           1 -8.706547165830753E-014
           8           2 -1.418973475642175E-015
           8           3 -2.675203772251894E-014
           8           4  7.388751464163914E-015
           8           5 -1.092832907079726E-014
           8           6 -9.137605962549156E-015
           8           7  9.664523333384584E-015
           8           8  1.423486264209378E-014
           8           9 -1.551909631253392E-015
           8          10 -1.552550805275312E-014
           8          11  5.633069184033850E-015
           8          12  3.902720018130706E-016
           8          13 -2.035455315894826E-015
           8          14  1.550997802983413E-014
           8          15 -2.860031276398799E-015
           9           1  3.215989195597891E-004
           9           2 -2.644167338737031E-014
           9           3 -2.145552519083534E-004
           9           4 -1.287471662784825E-014
           9           5  1.350674866084269E-004
           9           6  1.740244457918490E-014
           9           7 -3.842725311283400E-005
           9           8 -6.620620569274045E-016
           9           9 -2.975471593242905E-005
           9          10  2.381724061012002E-015
           9          11  3.198521423651186E-005
           9          12  7.988555515842951E-015
           9          13 -2.143095449297152E-005
           9          14  1.233999297835056E-015
           9          15  1.802417764943343E-005
          10           1 -5.460522780147741E-014
          10           2 -7.748029376702959E-015
          10           3  8.695915795513463E-015
          10           4  5.513546934579108E-015
          10           5  1.035610574740480E-014
          10           6  6.398957309802758E-017
          10           7  7.802763972634311E-015
          10           8  2.092404641392852E-015
          10           9 -8.136725841239816E-015
          10          10  1.626655884416672E-015
          10          11  6.198449244045110E-015
          10          12 -4.563936374527052E-015
          10          13  4.256561749635660E-015
          10          14 -1.539101172133467E-015
          10          15 -4.850150840734329E-015
          11           1 -3.036962103166920E-005
          11           2  1.128698696454550E-014
          11           3  9.574977353508884E-005
          11           4 -1.318008637831955E-014
          11           5 -1.291824564531760E-004
          11           6 -4.315226470611982E-015
          11           7  9.958847095718293E-005
          11           8  2.291076908034669E-015
          11           9 -6.459943763898062E-005
          11          10 -1.734256758623697E-014
          11          11  4.872354015277000E-005
          11          12 -3.784229765923911E-016
          11          13 -3.926117514155428E-005
          11          14  9.463507540525823E-015
          11          15  3.208978540224613E-005
          12           1 -3.963401787385818E-014
          12           2 -2.307620573639410E-015
          12           3 -2.522917703370332E-015
          12           4  2.507373374741052E-015
          12           5 -2.267931718492366E-014
          12           6 -4.585085712982990E-015
          12           7 -3.670515290382717E-015
          12           8  9.986020033034016E-015
          12           9 -3.141818604054776E-015
          12          10 -1.234223302478037E-016
          12          11 -2.352503276010429E-015
          12          12 -3.292630694607088E-015
          12          13  1.835641169189380E-015
          12          14 -1.992627145230641E-017
          12          15 -7.775251664239980E-015
          13           1 -1.238125032189395E-004
          13           2 -2.343349624455802E-015
          13           3  8.634249517341115E-005
          13           4 -1.787060738185652E-014
          13           5 -5.223190217421777E-005
          13           6  6.320991475759441E-015
          13           7  3.845824676983872E-005
          13           8 -3.313532308564763E-015
          13           9 -3.316053117052578E-005
          13          10  1.054614212851551E-014
          13          11  2.946338933534883E-005
          13          12  1.407570527934758E-015
          13          13 -2.660165144145776E-005
          13          14 -1.480558345206794E-015
          13          15  2.338414856102689E-005
          14           1  1.683588399479052E-014
          14           2 -9.436921817867861E-015
          14           3 -1.463057950314098E-014
          14           4 -8.718532633054776E-015
          14           5 -2.821553122161441E-015
          14           6 -1.309035036081119E-014
          14           7  1.453563791909229E-015
          14           8  8.160992302875898E-015
          14           9  5.707377865989697E-015
          14          10 -8.252939774204986E-016
          14          11  2.785567521128780E-015
          14          12  1.900660245414566E-015
          14          13  2.802611137797957E-015
          14          14 -1.598768109922751E-015
          14          15 -2.930900217863053E-015
          15           1  1.655963425623342E-005
          15           2  3.101258969316754E-015
          15           3 -9.335186165760892E-006
          15           4 -1.380081221016642E-014
          15           5  1.130665717791873E-006
          15           6  7.637758947309843E-015
          15           7  4.409315786047606E-006
          15           8  2.802982293511405E-015
          15           9 -6.920773170552961E-006
          15          10 -9.341498222480895E-016
          15          11  6.780042929616424E-006
          15          12  1.127929161304418E-015
          15          13 -5.478618909490979E-006
          15          14 -5.061177766473454E-016
          15          15  4.319007419702454E-006
