           1           1  0.207893584112778     
           1           2 -2.412718116692858E-014
           1           3 -1.194994022782774E-002
           1           4  1.489644408077075E-015
           1           5 -2.467482831880669E-003
           1           6  1.001585148344671E-015
           1           7  7.719675786708790E-004
           1           8 -2.105849691628833E-015
           1           9  7.976541503185196E-005
           1          10 -1.925467566356545E-015
           1          11 -5.209431353958264E-005
           1          12 -1.164492596329047E-015
           1          13  2.729958324943986E-007
           1          14 -5.229562029031803E-016
           1          15 -2.558331564724991E-007
           2           1  1.962525793748356E-013
           2           2 -8.698663630063067E-015
           2           3  1.435480445741257E-014
           2           4  4.081627938857139E-016
           2           5 -2.728366273932093E-014
           2           6  2.069810276238263E-015
           2           7  4.338241844883112E-015
           2           8  6.401355090883644E-016
           2           9  3.995557719373135E-015
           2          10  1.016303690540730E-015
           2          11 -2.562563002453054E-015
           2          12 -1.769977910177008E-016
           2          13 -1.263632299720986E-015
           2          14 -1.404893110360667E-015
           2          15  7.479930322401261E-016
           3           1 -3.311914329295958E-002
           3           2 -2.274460625119695E-014
           3           3  5.805996666029383E-003
           3           4  1.918080794370191E-015
           3           5  1.216761369858917E-003
           3           6  2.584736831487372E-015
           3           7 -5.151890019549052E-004
           3           8  2.240266079690058E-015
           3           9 -1.090356337473055E-005
           3          10  1.434975517124335E-015
           3          11  1.289841316693290E-005
           3          12  1.489020893673955E-015
           3          13  1.044319358609156E-005
           3          14 -6.554067724246948E-016
           3          15 -6.771619253495602E-006
           4           1  7.350938225217993E-014
           4           2 -1.972036722894494E-015
           4           3 -5.686606214312084E-015
           4           4  3.044673479804265E-015
           4           5 -1.737291805721975E-014
           4           6 -1.022257856496949E-015
           4           7 -6.381593586308296E-015
           4           8 -1.141872320563236E-015
           4           9 -6.018422764555878E-015
           4          10 -1.310218991638194E-017
           4          11  8.241533281940468E-016
           4          12  3.565764803224428E-016
           4          13  5.928575432146279E-015
           4          14 -3.940992807248507E-016
           4          15 -6.296309566080834E-016
           5           1  8.286767907129896E-003
           5           2 -4.053757240367023E-015
           5           3 -2.427275983905241E-003
           5           4 -3.733812648912212E-015
           5           5 -1.868657728571918E-004
           5           6 -3.104347710841937E-016
           5           7  1.658699722693621E-004
           5           8  1.828670714063526E-015
           5           9  9.782174107618184E-006
           5          10 -2.048729001262993E-015
           5          11 -1.294030280313409E-005
           5          12 -9.531548277366834E-016
           5          13  5.216877423407536E-006
