 z     x     y     pID   elem_type  elem_sequence
   16094.9025371908      -2.860627578486569E-002  1.157351635099795E-002
        3567           1         139
   16640.6745325061      -2.834722707815107E-002 -3.205513347169483E-004
         670           0          63
   16669.0967915074       2.847622802974874E-002  1.106666073536883E-002
        3243           1           9
   16694.4679829379      -2.852153488960068E-002 -1.151286025735405E-002
        3324           1         139
   16737.4522126555      -2.829200072425251E-002 -1.041029050174169E-002
         715           1         166
   17413.8961178464       2.848745304615012E-002 -6.967417054484187E-003
        3155           1         139
   17413.8751178464      -2.852055478474592E-002 -9.364384880613110E-003
        3513           1         139
   17468.5033858502       2.828687094615476E-002  7.307139115997089E-003
        3389           1           9
   17520.0872112831      -2.831123990149078E-002  5.319060462531360E-003
        3264           1          64
   18133.3242527549      -2.846991181012290E-002 -5.906540901972191E-003
        3348           1         139
   18173.2924824720      -2.845146059025003E-002  1.135478305979935E-002
        3019           1         139
   18213.2187121892      -2.887496230385704E-002 -8.662470499382385E-003
         576           1         139
   18213.2187121892      -2.898944130072991E-002  8.757103794446991E-003
        3270           1         139
   18572.9537796434       2.848664826079285E-002  7.908098174801471E-003
        3145           1         139
   18812.7421579462       2.869357008158357E-002  1.060396714075845E-002
         636           1         139
   19012.5833065319      -2.850411339531905E-002  1.146848800499122E-002
        3283           1         139
   19107.1168042529      -2.867850507057916E-002  8.813455673961312E-003
        3065           1           9
   19238.6202141201       2.846842173050966E-002  8.246108889933631E-005
        3141           0          63
   19412.3076037033       2.834176562337960E-002 -8.204921067602055E-003
         612           1         139
   19612.1277522890      -2.833297336199584E-002  1.182655054955204E-002
         336           1         139
   19680.4066160085      -2.836882398178927E-002 -6.313421753984533E-003
        3496           1          84
   19786.6607094442      -2.843537014675927E-002  1.063008910548770E-002
        3386           1           9
   19838.2655348772      -2.830720514693590E-002 -2.132053770447628E-003
        3451           1          64
   20266.2794660499       2.836205676438599E-002 -1.087953273539828E-002
        3449           1           9
   20291.6086574804       2.845146571949397E-002 -1.036610364723551E-002
         796           1         139
   20331.5558871975       2.845300794698723E-002 -1.016905926446854E-002
         520           1         139
   20451.5025763489       2.844352270084696E-002 -8.206034899492214E-003
        3408           1         139
