 z     x     y     pID   elem_type  elem_sequence
   147.599880577391      -2.830748894919671E-002  1.027102505227346E-002
         276           1         139
   173.833514578689      -2.830542462355413E-002  6.208455756077385E-004
         595           1          64
   173.896514578689      -2.830151710921557E-002  1.664603600913608E-003
        3159           1          64
   187.509110293189      -2.830872908476453E-002 -1.064145829564923E-002
        3246           0         138
   187.589110293189       2.834705686601833E-002  9.913183886346363E-003
        3070           1         139
   253.711099010285      -2.835409034639651E-002 -9.890378570773096E-004
         195           0          63
   427.356488587882      -2.897687378499643E-002 -8.645306338626122E-003
        3285           1         139
   518.978986305229       2.839437856723937E-002 -7.143246777658646E-003
         275           1         219
   653.393396168114       2.848333516665796E-002  6.786989903504948E-004
        3675           0          63
   747.165326314219       2.841946901266844E-002  9.468706227940212E-003
         662           1         139
   761.741364600000       2.878555485728420E-002  7.787886313433313E-003
         554           1           9
   853.377419747096       2.835227863712994E-002  6.074654270497928E-004
         661           1          64
   867.007015461609      -2.871948968199798E-002  1.002901389910268E-002
        3406           1         139
   893.170524462893      -2.834543718091884E-002 -6.582830672003508E-004
        3490           0          63
   910.012245177399       2.848410506430858E-002 -8.685717138035782E-003
        3495           1         166
   1146.82662347278       2.830563931205220E-002 -7.089958571136064E-003
          60           1         139
   1426.60423148473       2.841932112718068E-002  9.885629056070693E-003
         306           1         139
   1586.47715034871       2.853667975961258E-002  7.459162773518922E-003
         747           1         139
   1666.43460978069       2.838881373505839E-002  8.925848733585685E-003
        3100           1         139
   1678.05764806657       2.843507812459890E-002 -9.979383714305996E-003
        3228           1         219
   2029.10167722468       2.861534332732663E-002 -9.723463195303981E-003
        3188           1         166
   2146.03236637219      -2.841102743594287E-002 -7.924430196824900E-003
         372           1         139
   2225.96882580386       2.846007686425359E-002 -9.319557854656737E-003
         791           1         139
   2265.91605551969       2.840116647185496E-002 -7.846553513249827E-003
        3613           1         139
   2277.58109380555      -2.843511546919279E-002 -9.952729791634963E-003
         213           1         219
   2345.85251495136       2.828775451480504E-002 -7.485937544418280E-003
         460           1         139
   2400.45978295307      -2.864781462181939E-002  1.075293005657585E-002
        3600           1           9
   2677.26339096390      -2.836429806263945E-002 -1.002619978950638E-002
         671           1         219
   2745.57681210970      -2.836801659821025E-002 -7.674052433029456E-003
         185           1         139
   3025.29142012054      -2.839765891753778E-002  8.345763976681991E-003
        3597           1         139
   3065.28064983638       2.842498431700080E-002  9.045202444105387E-003
        3448           1         139
   3584.84663614222       2.856993363545011E-002 -9.636088862788435E-003
         307           1         139
   3611.04239514358      -2.850148873897597E-002 -8.439172511810868E-004
        3226           0          63
   3651.15349985942      -2.836805428652707E-002  2.599289670545263E-003
         168           1          64
   3704.81432528973       2.836178369419600E-002  8.180165475182129E-003
         532           1         139
   3919.25251215477       2.848079685029872E-002 -9.534541245597992E-003
         477           1           9
   3984.54993330057       2.847811857282097E-002 -9.126137001741672E-003
        3628           1         139
   4130.68825644940       2.859422783328297E-002  4.327625747376142E-004
        3158           1          64
   4144.44385216389      -2.830671250620008E-002  8.572123223976730E-003
         556           1         139
   4170.69848616521       2.829981989942858E-002  8.571873762590961E-004
        3525           1          64
   4184.41208187970      -2.849732880877007E-002 -1.089574170333137E-002
        3350           1         139
   4210.70871588102      -2.835894285258110E-002  9.449797924282176E-004
         252           1          64
   4344.28500074294       2.838136109168871E-002  1.083507564815707E-002
        3658           1         139
   4464.16868989038       2.872056745828682E-002  8.888389074653003E-003
         837           1         139
   4664.00983846943      -2.879523438264810E-002  8.247647027401422E-003
        3516           1         139
   4690.18459747075      -2.835012767498954E-002 -6.738583363544581E-004
         519           0          63
   5103.68136534335       2.843511517536818E-002 -8.556976903149915E-003
         260           1         139
   5158.28863334500       2.829739386511193E-002 -1.087760935563038E-002
         705           1           9
   5209.89345877629      -2.832062498283248E-002  1.004643010227639E-003
         259           1          64
   5223.54405449078       2.837132968070405E-002 -8.354172213195175E-003
         217           1         139
   5343.46974363821       2.833404248838176E-002  9.303258711986874E-003
         462           1         139
   5383.47997335402       2.840075367955042E-002  7.045662463892639E-003
         704           1         139
   5463.41643278564      -2.835672407401365E-002  7.593484750774601E-003
         411           1         139
   5543.35289221726      -2.841303503695796E-002  1.018154006753769E-002
        3115           1         139
   5583.27912193307      -2.839444795856551E-002 -1.093646673984025E-002
        3183           1         139
   5623.24735164888       2.856019180525104E-002  1.054338132456979E-002
        3563           1         139
   5689.44921536601       2.833753005901926E-002 -8.291242998538278E-004
        3404           1          64
   5811.38890451344       2.828784916857257E-002  2.338567619684607E-003
        3616           1          84
   5982.94041909118      -2.852330896478509E-002 -8.432886546948092E-003
         495           1         139
   6182.82356767023      -2.858330068894731E-002  9.170555244233923E-003
